id	emotion
34071_0027_A_242	0.05995902791619301,0.04725271463394165,0.012534203007817268,0.012727215886116028,0.012162886559963226,0.08110392838716507
34071_0028_A_244	0.02009529620409012,0.006831982173025608,0.05223476141691208,0.02797175943851471,0.2160516381263733,0.7811828255653381
34071_0029_A_245	0.004978603683412075,0.005302575882524252,0.14575454592704773,0.19234876334667206,0.17256997525691986,0.16482390463352203
34071_0029_A_246	0.009989120997488499,0.010268873535096645,0.10028642416000366,0.9801324605941772,0.33776140213012695,0.5715985298156738
34071_0029_A_247	0.03854763135313988,0.024398796260356903,0.06956294924020767,0.026695214211940765,0.06038685888051987,0.17293141782283783
34071_0029_A_248	0.04395691305398941,0.018154781311750412,0.08239682763814926,0.08690359443426132,0.11137820780277252,0.5989377498626709
34071_0029_A_249	0.008835697546601295,0.01646823063492775,0.3640027642250061,0.06967967748641968,0.05455703288316727,0.08724616467952728
34071_0029_A_250	0.021961204707622528,0.046868909150362015,0.005648719146847725,0.09939061850309372,0.04081769287586212,0.01904500648379326
34071_0029_A_251	0.021176280453801155,0.019544726237654686,0.006264176219701767,0.06201809644699097,0.09818116575479507,0.10032530128955841
34071_0029_A_252	0.03178694471716881,0.04216476529836655,0.0558534599840641,0.013929365202784538,0.009840268641710281,1.5206791162490845
34071_0029_A_253	0.01020918507128954,0.010059049353003502,0.3170590400695801,0.06510527431964874,0.14060387015342712,0.049260132014751434
34071_0029_A_254	0.017398536205291748,0.0509369932115078,0.02431979589164257,0.037294164299964905,0.048963941633701324,0.14402702450752258
34071_0029_A_255	0.009296562522649765,0.01614971086382866,0.01626531034708023,0.18718786537647247,0.06368866562843323,0.4762023389339447
34071_0030_A_256	0.00593928899616003,0.005127188749611378,0.021023130044341087,0.014961750246584415,0.11303000897169113,0.016506941989064217
34071_0030_A_257	0.009586736559867859,0.008490142412483692,0.02671610191464424,0.035478509962558746,0.19958505034446716,0.018543504178524017
34071_0030_A_258	0.010956376791000366,0.0061478144489228725,0.04688742011785507,0.011098561808466911,0.3957095146179199,0.6238086819648743
34071_0030_A_259	0.0330452024936676,0.473705917596817,0.014594348147511482,0.11940701305866241,0.052549269050359726,0.07154902815818787
34071_0030_A_261	0.02812930941581726,0.06343131512403488,0.04459932819008827,0.22746875882148743,0.5864211320877075,0.10254954546689987
34071_0030_A_263	0.010786022990942001,0.0345437154173851,0.04068072512745857,0.2009085863828659,0.029589511454105377,0.0574805811047554
34071_0030_A_264	0.015931278467178345,0.007374294102191925,0.06618994474411011,0.26823997497558594,0.08183087408542633,0.12068037688732147
34071_0030_A_265	0.011603438295423985,0.041224341839551926,0.12170422822237015,0.024333856999874115,0.03193589299917221,0.07340840995311737
34071_0030_A_267	0.007018113508820534,0.02386949211359024,1.019869327545166,0.11209674179553986,0.03883760794997215,0.08138588815927505
34071_0030_A_269	0.01275968924164772,0.018022289499640465,0.06144552677869797,0.5374510288238525,0.36908891797065735,0.101561039686203
34071_0030_A_270	0.01149367168545723,0.01000543124973774,0.05523507669568062,0.026534853503108025,0.2783361077308655,0.06887885928153992
34071_0030_A_271	0.009868482127785683,0.023952221497893333,0.06396766006946564,0.03462108224630356,0.08952907472848892,0.3764805793762207
34071_0030_A_272	0.02237076684832573,0.03247608244419098,0.5419101715087891,0.06243884190917015,0.39179062843322754,0.28098371624946594
34071_0030_A_273	0.0289168581366539,0.14579391479492188,0.05845195800065994,0.28628936409950256,0.10185952484607697,0.03436361998319626
34071_0030_A_275	0.03412376344203949,0.016329707577824593,0.05067466199398041,0.582432746887207,0.24455974996089935,0.6108967065811157
34071_0030_A_276	0.014825945720076561,0.013581458479166031,0.10834476351737976,0.10665668547153473,0.9698222279548645,0.18478314578533173
34071_0030_A_277	0.0654129832983017,0.02499404549598694,0.22152671217918396,0.596709132194519,1.4700896739959717,1.0717427730560303
34071_0030_A_278	0.009754715487360954,0.04397137463092804,0.30292680859565735,0.12338781356811523,2.010963201522827,0.06399060040712357
34071_0030_A_279	0.06892223656177521,0.043304238468408585,0.025704126805067062,0.5666117072105408,0.45552322268486023,0.6724982261657715
34071_0030_A_280	0.057530082762241364,0.0068783811293542385,0.02666182443499565,0.1008739173412323,0.503003716468811,1.9855585098266602
34071_0030_A_281	0.06017639487981796,0.007010175380855799,0.025586485862731934,0.11171592772006989,0.32762396335601807,1.2249304056167603
34071_0030_A_282	0.009354576468467712,0.005914442706853151,0.03335900604724884,0.026419663801789284,0.3859877586364746,0.3979506492614746
34071_0030_A_283	0.008635581471025944,0.009021623991429806,0.028826791793107986,0.04444405809044838,0.4261040687561035,0.24188777804374695
34071_0031_A_285	0.04521869122982025,0.015041360631585121,0.01707221008837223,0.04068836197257042,0.07809387147426605,0.5786932706832886
34071_0031_A_286	0.019010180607438087,0.013201717287302017,0.014565275982022285,0.030646540224552155,0.08256436884403229,0.8667051792144775
34071_0031_A_287	0.09397967159748077,0.06398765742778778,0.039093561470508575,0.23641926050186157,0.27679210901260376,0.09389820694923401
34071_0031_A_288	0.051059260964393616,0.02272624894976616,0.015477679669857025,0.010205178521573544,0.07217299938201904,0.21945632994174957
34071_0031_A_289	0.06945908069610596,0.338169664144516,0.022200539708137512,0.05766364932060242,0.10069800913333893,0.04034334793686867
34071_0032_A_290	0.029076112434267998,0.007975608110427856,0.01352022960782051,0.07444628328084946,0.0256103053689003,0.317351758480072
34071_0033_A_291	0.005532263312488794,0.00948556698858738,0.011219391599297523,0.024299561977386475,0.06431542336940765,0.042904727160930634
34071_0033_A_292	0.01586209423840046,0.015892863273620605,0.017781538888812065,0.008526596240699291,0.0699019581079483,0.06243124604225159
34071_0033_A_293	0.005951319821178913,0.013248736038804054,0.346321702003479,0.050415411591529846,0.021495284512639046,0.03265269845724106
34071_0033_A_294	0.004823214840143919,0.017754552885890007,0.041807860136032104,0.538450300693512,0.023112177848815918,0.09766817092895508
34071_0033_A_295	0.05837627500295639,0.15021011233329773,0.005025201477110386,0.015242785215377808,0.01278755720704794,0.11069847643375397
34071_0033_A_296	0.033335231244564056,0.04653732478618622,0.05730529874563217,0.19493967294692993,0.02969876304268837,0.12339825928211212
34071_0033_A_297	0.009964963421225548,0.008140189573168755,0.041516903787851334,0.04610299691557884,0.03332541137933731,0.2810226082801819
34071_0033_A_298	0.01795918121933937,0.02562365122139454,0.13811224699020386,0.07414236664772034,0.08402478694915771,0.09938721358776093
34071_0033_A_299	0.0070120529271662235,0.025801755487918854,0.006329485215246677,0.016261668875813484,0.015055246651172638,0.03368853032588959
34071_0033_A_300	0.012167820706963539,0.030898701399564743,0.014630715362727642,1.0798797607421875,0.05144371837377548,0.10760488361120224
34071_0033_A_301	0.019124343991279602,0.43840861320495605,0.016721481457352638,0.014104731380939484,0.005681359209120274,0.15146303176879883
34071_0033_A_302	0.013155058026313782,0.027163662016391754,0.05090565234422684,0.016513289883732796,0.015544063411653042,0.28610873222351074
34071_0034_A_303	0.002178971190005541,0.003673509694635868,0.025973176583647728,0.015934348106384277,0.08889782428741455,0.07310008257627487
34071_0034_A_304	0.002193077001720667,0.005507218651473522,0.014235558919608593,0.012580528855323792,0.05367202311754227,0.030713334679603577
34071_0034_A_305	0.007934080436825752,0.046268463134765625,0.01718301698565483,0.3391992747783661,0.034096550196409225,0.03053256869316101
34071_0034_A_306	0.0040321131236851215,0.015391377732157707,0.4744279682636261,0.10893915593624115,0.0869971513748169,0.17375388741493225
34071_0034_A_307	0.03714754059910774,0.04192786663770676,0.018579870462417603,0.06996229290962219,0.7018299698829651,0.0486585795879364
34071_0034_A_308	0.00708558177575469,0.007813887670636177,0.005534554366022348,0.025823146104812622,0.06881929934024811,0.0303584486246109
34071_0035_A_310	0.007860273122787476,0.007938855327665806,0.00993867963552475,0.006704053841531277,0.028602663427591324,0.12645849585533142
34071_0035_A_311	0.01617295853793621,0.01602903939783573,0.00508563406765461,0.00883002020418644,0.016242578625679016,0.06582525372505188
34071_0035_A_312	0.012288589030504227,0.08617406338453293,0.03340698778629303,0.05564878508448601,0.008836391381919384,0.06523475795984268
34071_0035_A_313	0.02518475241959095,0.07609160989522934,0.010734147392213345,0.02561328187584877,0.012799056246876717,0.32890668511390686
34071_0035_A_314	0.017041537910699844,0.10259246826171875,0.031084883958101273,0.04180971160531044,0.007985592819750309,0.21214962005615234
34071_0035_A_315	0.022189907729625702,0.03788406774401665,0.005145068280398846,0.013976323418319225,0.00934858899563551,0.04144023358821869
34071_0035_A_316	0.06075397878885269,0.5702131390571594,0.009151458740234375,0.019588923081755638,0.005207995884120464,0.04256681352853775
34071_0035_A_317	0.004831557162106037,0.01300482451915741,0.19762319326400757,0.07379868626594543,0.05706271529197693,0.48997369408607483
34071_0035_A_318	0.01494145579636097,0.008096272125840187,0.49137187004089355,0.04438548907637596,0.12824507057666779,0.552082359790802
34071_0035_A_319	0.025571392849087715,0.013130435720086098,0.06879695504903793,0.20734968781471252,0.1337156593799591,0.7677781581878662
34071_0035_A_320	0.01637832075357437,0.010257938876748085,0.5017821192741394,0.07114461809396744,0.10637740790843964,0.6294859647750854
34071_0035_A_321	0.41104382276535034,0.27381181716918945,0.05028357356786728,0.03692692145705223,0.022262830287218094,0.8423283100128174
34071_0035_A_322	0.1146213635802269,0.031155765056610107,0.031231101602315903,0.09695881605148315,0.07149314880371094,1.488285779953003
34071_0035_A_323	0.04003160446882248,0.019424986094236374,0.13310649991035461,0.1724313646554947,1.117044448852539,0.15677767992019653
34071_0035_A_324	0.016109099611639977,0.04002591595053673,1.885695219039917,0.01881219446659088,1.0040555000305176,0.03792795166373253
34071_0035_A_325	0.008149524219334126,0.03064587339758873,0.07378020137548447,0.17085830867290497,0.06940069794654846,0.19692496955394745
34071_0035_A_326	0.04173560068011284,0.12738370895385742,0.05527513474225998,0.04597709700465202,0.04566555470228195,1.0635461807250977
34071_0035_A_327	0.008926442824304104,0.00844974722713232,0.03321819007396698,0.06214733421802521,0.9809544682502747,0.22441376745700836
34071_0035_A_328	0.022430723533034325,0.02281223237514496,0.31831806898117065,0.08396586775779724,0.6263085007667542,0.07576684653759003
34071_0035_A_329	0.004560085944831371,0.02443445846438408,0.7234891653060913,0.030683428049087524,0.06229659169912338,0.04984881728887558
34071_0035_A_333	0.0042507038451731205,0.0039792354218661785,0.08560824394226074,0.03223437815904617,0.7209668159484863,0.16992515325546265
34071_0035_A_334	0.012471100315451622,0.011659624986350536,0.09302608668804169,0.057266540825366974,1.1291693449020386,0.12437687069177628
34071_0035_A_335	0.007575527764856815,0.022258974611759186,0.03648144379258156,0.7715158462524414,0.027782179415225983,0.08221830427646637
34071_0035_A_336	0.004214291926473379,0.020781494677066803,0.45352426171302795,0.11486229300498962,0.2344408929347992,0.17111146450042725
34071_0035_A_338	0.022401493042707443,0.019052911549806595,0.006144708022475243,0.03492168337106705,0.036569856107234955,0.060871876776218414
34071_0035_A_341	0.012261755764484406,0.02023371122777462,0.02155131660401821,0.016190078109502792,0.5204871296882629,0.07326221466064453
34071_0035_A_342	0.00783462543040514,0.005682146176695824,0.05037906765937805,0.02135881409049034,0.08282826095819473,0.22725364565849304
34071_0035_A_343	0.006340976804494858,0.030187541618943214,0.2900402843952179,0.20832936465740204,0.05169486999511719,0.12776465713977814
34071_0035_A_344	0.010534655302762985,0.07093612849712372,0.028728777542710304,0.017230067402124405,0.019017070531845093,0.12369266152381897
34071_0035_A_345	0.015740033239126205,0.005805752240121365,0.024853747338056564,0.03510835021734238,0.0588754266500473,1.007237434387207
34071_0035_A_346	0.011161094531416893,0.021607698872685432,0.09627728164196014,0.03680235147476196,0.532957911491394,0.10481704771518707
34071_0035_A_347	0.005490287207067013,0.010150924324989319,0.01834356039762497,0.01866792142391205,0.020753121003508568,0.18308492004871368
34071_0035_A_348	0.051934175193309784,0.00935489684343338,0.07380117475986481,0.058152422308921814,0.383302241563797,0.7955376505851746
34071_0035_A_349	0.005240203812718391,0.0027401980478316545,0.06228835880756378,0.08036130666732788,0.48782575130462646,0.31236085295677185
34071_0035_A_350	0.0060158343985676765,0.004079216159880161,0.059084825217723846,0.2065105438232422,0.42573750019073486,0.2618072032928467
34071_0035_A_354	0.011383837088942528,0.0026289019733667374,0.08979399502277374,0.0572064071893692,0.1610284149646759,0.3764550983905792
34071_0035_A_355	0.019466163590550423,0.0039006073493510485,0.09143584221601486,0.09931911528110504,0.16121558845043182,0.36020246148109436
34071_0035_A_357	0.009114429354667664,0.004595463629812002,0.00982232578098774,0.055680591613054276,0.022372493520379066,0.07027094066143036
34071_0035_A_359	0.010470985434949398,0.015504201874136925,0.07964387536048889,0.2936486303806305,0.025903668254613876,0.13616257905960083
34071_0035_A_360	0.028319697827100754,0.023607369512319565,0.03372994437813759,0.02415139228105545,0.4155081510543823,0.6793726682662964
34071_0035_A_361	0.007319299969822168,0.031892843544483185,0.030674800276756287,0.020682523027062416,0.02685016766190529,0.06835401058197021
34071_0035_A_362	0.010000402107834816,0.053250834345817566,0.014023725874722004,0.03924940899014473,0.02926267683506012,0.08949007838964462
34071_0035_A_363	0.011294009163975716,0.024547705426812172,0.2122090458869934,0.07797852158546448,0.08064734935760498,0.23620682954788208
34071_0035_A_364	0.027474498376250267,0.014678779989480972,0.15123559534549713,0.22302788496017456,0.22214975953102112,0.24679765105247498
34071_0035_A_365	0.008001354523003101,0.02174903079867363,0.4300234615802765,0.09948356449604034,0.15742871165275574,0.08006064593791962
34071_0035_A_366	0.005088891834020615,0.012735642492771149,0.008090371266007423,0.07018622756004333,0.024423539638519287,0.1368122696876526
34071_0035_A_367	0.14664319157600403,0.11148510873317719,0.02318013273179531,0.022164329886436462,0.04948201775550842,0.4998510181903839
34071_0035_A_368	0.006966062821447849,0.002926211804151535,0.032460566610097885,0.13689354062080383,0.4493674039840698,0.16803953051567078
34071_0036_A_372	0.010647404938936234,0.044315170496702194,0.06470970064401627,0.009723479859530926,0.027380933985114098,0.07428939640522003
